objid,ra,dec,hubble,petroR90_g,group
J21391307-00303073,324.80446,-0.508536,E0,11.72,valid
J00121481+00223471,3.06171,0.376308,E0,9.85,test_expert
J00290148+00210296,7.25617,0.350822,E0,12.19,train
J21513303+00390296,327.88762,0.650822,E0,8.98,train
J00131220+00443457,3.3008300000000004,0.7429359999999999,E0,12.77,train
J23145913+01121650,348.74637,1.204583,E0,10.55,train
J11244621+55542986,171.19253999999995,55.908294,E0,10.86,train
J11075991+55525099,166.99962,55.88083100000001,E0,13.47,train
J03120249-00044252,48.01037,-0.07847799999999999,E0,15.52,train
J02170477+01143910,34.269870000000004,1.244194,E0,26.56,train
J08271308+35531074,126.8045,35.886317,E0,10.24,test_expert
J08390068+40204602,129.75283000000002,40.346117,E0,23.14,test_expert
J12043246+53563031,181.13525,53.94175300000001,E0,10.97,train
J12031196+54505014,180.79983,54.847261,E0,11.05,train
J11595216+55320578,179.96733,55.534939,E0,19.54,test_expert
J07560553+33444032,119.02304,33.744533000000004,E0,18.45,train
J11164303+55325993,169.17928999999995,55.549981,E0,4.55,train
J11565446+51314840,179.22692,51.530111,E0,11.17,train
J10425480+49304418,160.72833,49.512272,E0,10.5,train
J10191320+48324116,154.805,48.544767,E0,10.96,train
J11564565+52302567,179.19021,52.50713100000001,E0,11.47,valid
J07571545+27294565,119.31437,27.496014,E0,30.23,train
J11231282+51110935,170.80342,51.185931,E0,12.54,train
J11292354+51123636,172.34808,51.2101,E0,7.9,valid
J09082898+38433071,137.12075,38.725197,E0,9.53,valid
J15121717+40255052,228.07154,40.4307,E0,13.28,test_expert
J09455879+43181780,146.49496000000005,43.304944,E0,10.05,train
J09471986+43240142,146.83275,43.400394,E0,7.54,train
J10542612+07083379,163.60883,7.1427190000000005,E0,18.72,test_expert
J11022276+08030953,165.59483,8.052647,E0,10.7,train
J12033441+59522129,180.89337,59.872581,E0,10.65,train
J12151932+59580334,183.8305,59.96759399999999,E0,14.24,train
J10160020+06150521,154.00083,6.251447,E0,15.16,train
J11385588+09315556,174.73283,9.5321,E0,13.16,train
J11323480+49063491,173.145,49.109697,E0,11.47,valid
J12180223+50271374,184.50929,50.453817,E0,12.53,train
J13182997+54035939,199.62487,54.066497,E0,16.82,train
J16210021+34455067,245.25087,34.764075,E0,8.87,train
J14145167+50240853,213.71529,50.402369,E0,16.47,train
J16180057+35063700,244.50237,35.110278,E0,23.34,train
J14101051+57075959,212.54379,57.133219,E0,9.52,test_expert
J14184018+56281083,214.66742,56.469675,E0,20.79,train
J14450750+54580173,221.28125,54.967147,E0,8.18,train
J15292713+50111627,232.36304,50.187853,E0,9.41,valid
J16252832+37515285,246.368,37.864681,E0,10.91,valid
J13492938+57285542,207.37242,57.482061,E0,14.82,valid
J16253938+39324607,246.41408,39.546131,E0,5.51,valid
J14541217+54302456,223.55071,54.506822,E0,14.14,train
J15464982+47021496,236.70758,47.037489,E0,12.45,test_expert
J16275601+39165302,246.98337,39.281394,E0,8.55,train
J15552359+46525952,238.84829,46.8832,E0,23.99,valid
J16310273+39473303,247.76137000000003,39.79250800000001,E0,22.66,test_expert
J00235419-00432956,5.97579,-0.724878,E0,10.88,train
J23180839-00232569,349.53496,-0.390469,E0,21.66,train
J22281265+00323553,337.05271,0.543203,E0,17.55,train
J07503787+22592807,117.65779,22.991131,E0,35.82,test_expert
J11050815+10165311,166.28396,10.281419,E0,8.84,train
J10350483+44444476,158.77012,44.745767,E0,11.33,train
J08403825+30100739,130.15937,30.168719,E0,15.49,train
J08473214+31424464,131.88392,31.7124,E0,11.33,test_expert
J09431670+38524214,145.81958,38.878372,E0,16.54,valid
J08102141+25072024,122.58921,25.122289,E0,14.87,train
J10254094+39104633,156.42058,39.179536,E0,9.14,train
J12124993+46462300,183.20804,46.773056,E0,19.67,train
J10013106+37121420,150.37941999999995,37.203944,E0,22.01,train
J13031043+47233791,195.79346,47.393864,E0,18.93,valid
J13182610+47132363,199.60875,47.223231,E0,18.77,test_expert
J12183776+48430893,184.65733,48.719147,E0,9.88,train
J16110201+29312877,242.75837,29.524658,E0,13.63,valid
J12335178+12370365,188.46575,12.617681,E0,10.88,valid
J13170196+12324868,199.25817,12.546856,E0,8.35,train
J15125433+35275225,228.22637000000003,35.464514,E0,9.42,train
J15120017+36390707,228.00071,36.651964,E0,20.02,valid
J12121005+45403541,183.04187,45.676503,E0,8.32,train
J15024293+37565769,225.67887,37.949358,E0,12.86,valid
J13091865+43391663,197.32771,43.654619,E0,10.67,valid
J13343829+42391341,203.65954,42.653725,E0,10.7,test_expert
J12160675+44385634,184.02812,44.648983,E0,15.25,test_expert
J13205611+11350460,200.23379,11.584611,E0,10.29,train
J10174601+10435526,154.44171,10.732017,E0,12.53,train
J11280453+41444531,172.01887,41.745919,E0,12.24,test_expert
J15385479+06395197,234.72829,6.664436,E0,17.3,valid
J16220871+27205432,245.53629,27.348422,E0,15.93,train
J16141083+29510600,243.54512000000003,29.851667,E0,12.54,test_expert
J16025865+33091876,240.74437000000003,33.155211,E0,9.81,train
J14333956+35184334,218.41483,35.312039,E0,18.98,train
J08065323+52011395,121.72178999999998,52.020542,E0,8.44,train
J07265941+38004500,111.74754,38.0125,E0,13.2,train
